file_name	mask_percent
DSC_0385.JPG	10.467529296875
DSC_0095-CHT1.JPG	13.56964111328125
DSC_0391.JPG	20.66192626953125
DSC_1058.JPG	5.81512451171875
DSC_0346.JPG	26.45721435546875
DSC_0420.JPG	20.82061767578125
DSC_0434.JPG	8.33892822265625
DSC_1064.JPG	16.58782958984375
DSC_0408.JPG	11.03668212890625
DSC_0237-KANT5.JPG	5.3680419921875
DSC_1070.JPG	9.45587158203125
DSC_0248-MAP2.JPG	5.035400390625
DSC_1299.JPG	0.9796142578125
DSC_0187.JPG	8.935546875
DSC_0193.JPG	4.68292236328125
DSC_0216-KANT4.JPG	2.98919677734375
DSC_0302-MAP1.JPG	2.288818359375
DSC_0303-MAP1.JPG	1.739501953125
DSC_0622.JPG	14.51263427734375
DSC_0636.JPG	2.84881591796875
DSC_0298-MAP1.JPG	4.1229248046875
DSC_1266.JPG	3.668212890625
DSC_1272.JPG	1.983642578125
DSC_0795.JPG	22.7203369140625
DSC_0959.JPG	10.46295166015625
DSC_0971.JPG	7.623291015625
DSC_0965.JPG	16.08734130859375
DSC_0313-HET2.JPG	68.1671142578125
DSC_0756.JPG	3.77349853515625
DSC_0243-MAP1.JPG	7.04498291015625
DSC_0254-KANT6.JPG	4.42352294921875
DSC_0742.JPG	3.58428955078125
DSC_0242-MAP1.JPG	3.3935546875
DSC_1312.JPG	2.8961181640625
DSC_1306.JPG	1.73492431640625
DSC_0597.JPG	7.11669921875
DSC_0583.JPG	3.6407470703125
DSC_0232.JPG	9.7869873046875
DSC_0554.JPG	6.70166015625
DSC_0540.JPG	7.03887939453125
DSC_0226.JPG	14.95361328125
DSC_1138.JPG	4.58831787109375
DSC_0500-HET5.JPG	4.67376708984375
DSC_1110.JPG	7.708740234375
DSC_0568.JPG	2.4261474609375
DSC_1104.JPG	6.16455078125
DSC_1105.JPG	2.51922607421875
DSC_1111.JPG	4.65850830078125
DSC_0569.JPG	11.92779541015625
DSC_0541.JPG	7.41119384765625
DSC_0258-CV1-TRAMPA.JPG	44.677734375
DSC_1139.JPG	8.2183837890625
DSC_0227.JPG	11.2274169921875
DSC_0233.JPG	10.369873046875
DSC_0555.JPG	2.16827392578125
DSC_0582.JPG	5.57861328125
DSC_0596.JPG	3.6895751953125
DSC_1307.JPG	2.65350341796875
DSC_1313.JPG	31.1737060546875
DSC_0277-CHT6.JPG	4.79736328125
DSC_0743.JPG	5.90667724609375
DSC_0276-CHT6.JPG	6.50787353515625
DSC_0757.JPG	4.3182373046875
DSC_0964.JPG	12.82501220703125
DSC_0970.JPG	10.723876953125
DSC_0958.JPG	12.3199462890625
DSC_0277-MAP2.JPG	22.7142333984375
DSC_0794.JPG	23.626708984375
DSC_1273.JPG	2.23388671875
DSC_1267.JPG	2.28424072265625
DSC_0637.JPG	6.9427490234375
DSC_0623.JPG	5.718994140625
DSC_0192.JPG	5.60150146484375
DSC_0186.JPG	9.7747802734375
DSC_1298.JPG	1.74407958984375
DSC_0409.JPG	11.58905029296875
DSC_1071.JPG	3.5919189453125
DSC_1065.JPG	9.79156494140625
DSC_0435.JPG	7.32574462890625
DSC_0347.JPG	25.81024169921875
DSC_1059.JPG	22.6165771484375
DSC_0421.JPG	16.63970947265625
DSC_0468-HET3.JPG	5.50994873046875
DSC_0469-HET3.JPG	2.6580810546875
DSC_0390.JPG	19.59991455078125
DSC_0032-KANT2.JPG	8.96453857421875
DSC_0384.JPG	11.279296875
DSC_0392.JPG	16.925048828125
DSC_0386.JPG	3.9215087890625
DSC_1098.JPG	6.27288818359375
DSC_0340-MAP1.JPG	1.251220703125
DSC_0351.JPG	26.4495849609375
DSC_0437.JPG	4.2724609375
DSC_0423.JPG	11.0931396484375
DSC_0345.JPG	32.91015625
DSC_1073.JPG	4.840087890625
DSC_1067.JPG	7.4493408203125
DSC_0379.JPG	8.1390380859375
DSC_0190.JPG	8.03070068359375
DSC_0184.JPG	10.81085205078125
DSC_0045-KANT3.JPG	9.9334716796875
